Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8
,,,,,,,,828,8591.784625,6186.08493,15.46521233,154.6521233,3608.549543,123.7216986,1701.173356,13.7468554
,,,,,,,,829,8538.9571,6148.049112,15.37012278,153.7012278,3586.361982,122.9609822,1690.713506,13.66233136
,,,,,,,,830,8636.00495,6217.923564,15.54480891,155.4480891,3627.122079,124.3584713,1709.92898,13.81760792
,,,,,,,,831,8796.82155,6333.711516,15.83427879,158.3427879,3694.665051,126.6742303,1741.770667,14.07491448
,,,,,,,,832,8894.087275,6403.742838,16.0093571,160.093571,3735.516656,128.0748568,1761.02928,14.23053964
,,,,,,,,833,8894.9102,6404.335344,16.01083836,160.1083836,3735.862284,128.0867069,1761.19222,14.23185632
,,,,,,,,834,8706.507275,6268.685238,15.6717131,156.717131,3656.733056,125.3737048,1723.88844,13.93041164
,,,,,,,,835,8300.146975,5976.105822,14.94026456,149.4026456,3486.06173,119.5221164,1643.429101,13.28023516
,,,,,,,,836,7816.510825,5627.887794,14.06971949,140.6971949,3282.934547,112.5577559,1547.669143,12.50641732
,,,,,,,,837,7377.987325,5312.150874,13.28037719,132.8037719,3098.754677,106.2430175,1460.84149,11.80477972
,,,,,,,,838,6944.803775,5000.258718,12.5006468,125.006468,2916.817586,100.0051744,1375.071147,11.11168604
,,,,,,,,839,6452.038075,4645.467414,11.61366854,116.1366854,2709.855992,92.90934828,1277.503539,10.32326092
,,,,,,,,840,5882.7274,4235.563728,10.58890932,105.8890932,2470.745508,84.71127456,1164.780025,9.41236384
,,,,,,,,841,5505.8692,3964.225824,9.91056456,99.1056456,2312.465064,79.28451648,1090.162102,8.80939072
,,,,,,,,842,5654.0543,4070.919096,10.17729774,101.7729774,2374.702806,81.41838192,1119.502751,9.04648688
,,,,,,,,843,6052.294125,4357.65177,10.89412943,108.9412943,2541.963533,87.1530354,1198.354237,9.6836706
,,,,,,,,844,6740.23305,4852.967796,12.13241949,121.3241949,2830.897881,97.05935592,1334.566144,10.78437288
,,,,,,,,845,7641.871125,5502.14721,13.75536803,137.5536803,3209.585873,110.0429442,1513.090483,12.2269938
,,,,,,,,846,8548.935075,6155.233254,15.38808314,153.8808314,3590.552732,123.1046651,1692.689145,13.67829612
,,,,,,,,847,9276.658075,6679.193814,16.69798454,166.9798454,3896.196392,133.5838763,1836.778299,14.84265292
,,,,,,,,848,9723.15215,7000.669548,17.50167387,175.0167387,4083.723903,140.013391,1925.184126,15.55704344
,,,,,,,,849,9869.39355,7105.963356,17.76490839,177.6490839,4145.145291,142.1192671,1954.139923,15.79102968
,,,,,,,,850,9753.0506,7022.196432,17.55549108,175.5549108,4096.281252,140.4439286,1931.104019,15.60488096
,,,,,,,,851,9440.2003,6796.944216,16.99236054,169.9236054,3964.884126,135.9388843,1869.159659,15.10432048
,,,,,,,,852,9066.735225,6528.049362,16.32012341,163.2012341,3808.028795,130.5609872,1795.213575,14.50677636
,,,,,,,,853,8845.50515,6368.763708,15.92190927,159.2190927,3715.112163,127.3752742,1751.41002,14.15280824
,,,,,,,,854,8777.136525,6319.538298,15.79884575,157.9884575,3686.397341,126.390766,1737.873032,14.04341844
,,,,,,,,855,8863.440075,6381.676854,15.95419214,159.5419214,3722.644832,127.6335371,1754.961135,14.18150412
,,,,,,,,856,8918.8622,6421.580784,16.05395196,160.5395196,3745.922124,128.4316157,1765.934716,14.27017952
,,,,,,,,857,8953.566475,6446.567862,16.11641966,161.1641966,3760.49792,128.9313572,1772.806162,14.32570636
,,,,,,,,858,8810.917525,6343.860618,15.85965155,158.5965155,3700.585361,126.8772124,1744.56167,14.09746804
,,,,,,,,859,8513.82355,6129.952956,15.32488239,153.2488239,3575.805891,122.5990591,1685.737063,13.62211768
,,,,,,,,860,8181.7891,5890.888152,14.72722038,147.2722038,3436.351422,117.817763,1619.994242,13.09086256
,,,,,,,,861,7905.915075,5692.258854,14.23064714,142.3064714,3320.484332,113.8451771,1565.371185,12.64946412
,,,,,,,,862,7629.305975,5493.100302,13.73275076,137.3275076,3204.30851,109.862006,1510.602583,12.20688956
,,,,,,,,863,7489.86725,5392.70442,13.48176105,134.8176105,3145.744245,107.8540884,1482.993716,11.9837876
,,,,,,,,864,7478.4481,5384.482632,13.46120658,134.6120658,3140.948202,107.6896526,1480.732724,11.96551696
,,,,,,,,865,7649.6304,5507.733888,13.76933472,137.6933472,3212.844768,110.1546778,1514.626819,12.23940864
,,,,,,,,866,8007.579475,5765.457222,14.41364306,144.1364306,3363.18338,115.3091444,1585.500736,12.81212716
,,,,,,,,867,8520.481875,6134.74695,15.33686738,153.3686738,3578.602388,122.694939,1687.055411,13.632771
,,,,,,,,868,9193.890725,6619.601322,16.54900331,165.4900331,3861.434105,132.3920264,1820.390364,14.71022516
,,,,,,,,869,9987.978025,7191.344178,17.97836045,179.7836045,4194.950771,143.8268836,1977.619649,15.98076484
,,,,,,,,870,10700.2356,7704.169632,19.26042408,192.6042408,4494.098952,154.0833926,2118.646649,17.12037696
,,,,,,,,871,11192.89088,8058.88143,20.14720358,201.4720358,4701.014168,161.1776286,2216.192393,17.9086254
,,,,,,,,872,11316.77018,8148.074526,20.37018632,203.7018632,4753.043474,162.9614905,2240.720495,18.10683228
,,,,,,,,873,11101.7534,7993.262448,19.98315612,199.8315612,4662.736428,159.865249,2198.147173,17.76280544
,,,,,,,,874,10644.15618,7663.792446,19.15948112,191.5948112,4470.545594,153.2758489,2107.542923,17.03064988
,,,,,,,,875,9999.6523,7199.749656,17.99937414,179.9937414,4199.853966,143.9949931,1979.931155,15.99944368
,,,,,,,,876,9319.411425,6709.976226,16.77494057,167.7494057,3914.152799,134.1995245,1845.243462,14.91105828
,,,,,,,,877,8786.0173,6325.932456,15.81483114,158.1483114,3690.127266,126.5186491,1739.631425,14.05762768
,,,,,,,,878,8573.213825,6172.713954,15.43178489,154.3178489,3600.749807,123.4542791,1697.496337,13.71714212
,,,,,,,,879,8469.046925,6097.713786,15.24428447,152.4428447,3556.999709,121.9542757,1676.871291,13.55047508
,,,,,,,,880,8467.005875,6096.24423,15.24061058,152.4061058,3556.142468,121.9248846,1676.467163,13.5472094
,,,,,,,,881,8477.398925,6103.727226,15.25931807,152.5931807,3560.507549,122.0745445,1678.524987,13.56383828
,,,,,,,,882,8348.533875,6010.94439,15.02736098,150.2736098,3506.384228,120.2188878,1653.009707,13.3576542
,,,,,,,,883,8105.704275,5836.107078,14.5902677,145.902677,3404.395796,116.7221416,1604.929446,12.96912684
,,,,,,,,884,7814.0261,5626.098792,14.06524698,140.6524698,3281.890962,112.5219758,1547.177168,12.50244176
,,,,,,,,885,7544.9266,5432.347152,13.58086788,135.8086788,3168.869172,108.646943,1493.895467,12.07188256
,,,,,,,,886,7348.925425,5291.226306,13.22806577,132.2806577,3086.548679,105.8245261,1455.087234,11.75828068
,,,,,,,,887,7242.931025,5214.910338,13.03727585,130.3727585,3042.031031,104.2982068,1434.100343,11.58868964
,,,,,,,,888,7246.7261,5217.642792,13.04410698,130.4410698,3043.624962,104.3528558,1434.851768,11.59476176
,,,,,,,,889,7420.88745,5343.038964,13.35759741,133.5759741,3116.772729,106.8607793,1469.335715,11.87341992
,,,,,,,,890,7807.370425,5621.306706,14.05326677,140.5326677,3279.095579,112.4261341,1545.859344,12.49179268
,,,,,,,,891,8302.563275,5977.845558,14.9446139,149.446139,3487.076576,119.5569112,1643.907528,13.28410124
,,,,,,,,892,8966.1566,6455.632752,16.13908188,161.3908188,3765.785772,129.112655,1775.299007,14.34585056
,,,,,,,,893,9763.3805,7029.63396,17.5740849,175.740849,4100.61981,140.5926792,1933.149339,15.6214088
,,,,,,,,894,10454.87753,7527.511818,18.81877955,188.1877955,4391.048561,150.5502364,2070.06575,16.72780404
,,,,,,,,895,10878.4362,7832.474064,19.58118516,195.8118516,4568.943204,156.6494813,2153.930368,17.40549792
,,,,,,,,896,10953.73468,7886.688966,19.71672242,197.1672242,4600.568564,157.7337793,2168.839466,17.52597548
,,,,,,,,897,10713.56298,7713.765342,19.28441336,192.8441336,4499.69645,154.2753068,2121.285469,17.14170076
,,,,,,,,898,10212.65348,7353.110502,18.38277626,183.8277626,4289.31446,147.06221,2022.105388,16.34024556
,,,,,,,,899,9555.98405,6880.308516,17.20077129,172.0077129,4013.513301,137.6061703,1892.084842,15.28957448
,,,,,,,,900,8873.429675,6388.869366,15.97217342,159.7217342,3726.840464,127.7773873,1756.939076,14.19748748
,,,,,,,,901,8409.43775,6054.79518,15.13698795,151.3698795,3531.963855,121.0959036,1665.068675,13.4551004
,,,,,,,,902,8168.7414,5881.493808,14.70373452,147.0373452,3430.871388,117.6298762,1617.410797,13.06998624
,,,,,,,,903,8085.20265,5821.345908,14.55336477,145.5336477,3395.785113,116.4269182,1600.870125,12.93632424
,,,,,,,,904,8054.064375,5798.92635,14.49731588,144.9731588,3382.707038,115.978527,1594.704746,12.886503
,,,,,,,,905,8000.98625,5760.7101,14.40177525,144.0177525,3360.414225,115.214202,1584.195278,12.801578
,,,,,,,,906,7795.900975,5613.048702,14.03262176,140.3262176,3274.27841,112.260974,1543.588393,12.47344156
,,,,,,,,907,7399.764325,5327.830314,13.31957579,133.1957579,3107.901017,106.5566063,1465.153336,11.83962292
,,,,,,,,908,6990.742675,5033.334726,12.58333682,125.8333682,2936.111924,100.6666945,1384.16705,11.18518828
,,,,,,,,909,6598.065825,4750.607394,11.87651849,118.7651849,2771.187647,95.01214788,1306.417033,10.55690532
,,,,,,,,910,6195.01005,4460.407236,11.15101809,111.5101809,2601.904221,89.20814472,1226.61199,9.91201608
,,,,,,,,911,5918.9792,4261.665024,10.65416256,106.5416256,2485.971264,85.23330048,1171.957882,9.47036672
,,,,,,,,912,5769.50335,4154.042412,10.38510603,103.8510603,2423.191407,83.08084824,1142.361663,9.23120536
,,,,,,,,913,5852.4789,4213.784808,10.53446202,105.3446202,2458.041138,84.27569616,1158.790822,9.36396624
,,,,,,,,914,6123.436425,4408.874226,11.02218557,110.2218557,2571.843299,88.17748452,1212.440412,9.79749828
,,,,,,,,915,6589.151325,4744.188954,11.86047239,118.6047239,2767.443557,94.88377908,1304.651962,10.54264212
,,,,,,,,916,7214.64555,5194.544796,12.98636199,129.8636199,3030.151131,103.8908959,1428.499819,11.54343288
,,,,,,,,917,7986.911425,5750.576226,14.37644057,143.7644057,3354.502799,115.0115245,1581.408462,12.77905828
,,,,,,,,918,8761.241725,6308.094042,15.77023511,157.7023511,3679.721525,126.1618808,1734.725862,14.01798676
,,,,,,,,919,9355.15285,6735.710052,16.83927513,168.3927513,3929.164197,134.714201,1852.320264,14.96824456
,,,,,,,,920,9566.91665,6888.179988,17.22044997,172.2044997,4018.104993,137.7635998,1894.249497,15.30706664
,,,,,,,,921,9511.022975,6847.936542,17.11984136,171.1984136,3994.62965,136.9587308,1883.182549,15.21763676
,,,,,,,,922,9233.473325,6648.100794,16.62025199,166.2025199,3878.058797,132.9620159,1828.227718,14.77355732
,,,,,,,,923,8816.636375,6347.97819,15.86994548,158.6994548,3702.987278,126.9595638,1745.694002,14.1066182
,,,,,,,,924,8296.280125,5973.32169,14.93330423,149.3330423,3484.437653,119.4664338,1642.663465,13.2740482
,,,,,,,,925,8036.291375,5786.12979,14.46532448,144.6532448,3375.242378,115.7225958,1591.185692,12.8580662
,,,,,,,,926,7980.794175,5746.171806,14.36542952,143.6542952,3351.933554,114.9234361,1580.197247,12.76927068
,,,,,,,,927,7979.68835,5745.375612,14.36343903,143.6343903,3351.469107,114.9075122,1579.978293,12.76750136
,,,,,,,,928,7997.899025,5758.487298,14.39621825,143.9621825,3359.117591,115.169746,1583.584007,12.79663844
,,,,,,,,929,7921.18555,5703.253596,14.25813399,142.5813399,3326.897931,114.0650719,1568.394739,12.67389688
,,,,,,,,930,7676.119525,5526.806058,13.81701515,138.1701515,3223.970201,110.5361212,1519.871666,12.28179124
,,,,,,,,931,7188.97855,5176.064556,12.94016139,129.4016139,3019.370991,103.5212911,1423.417753,11.50236568
,,,,,,,,932,6630.671475,4774.083462,11.93520866,119.3520866,2784.88202,95.48166924,1312.872952,10.60907436
,,,,,,,,933,6086.013975,4381.930062,10.95482516,109.5482516,2556.12587,87.63860124,1205.030767,9.73762236
,,,,,,,,934,5574.776125,4013.83881,10.03459703,100.3459703,2341.405973,80.2767762,1103.805673,8.9196418
,,,,,,,,935,5095.98625,3669.1101,9.17277525,91.7277525,2140.314225,73.382202,1009.005278,8.153578
,,,,,,,,936,4773.982125,3437.26713,8.593167825,85.93167825,2005.072493,68.7453426,945.2484608,7.6383714
,,,,,,,,937,4663.88645,3357.998244,8.39499561,83.9499561,1958.832309,67.15996488,923.4495171,7.46221832
,,,,,,,,938,4778.045425,3440.192706,8.600481765,86.00481765,2006.779079,68.80385412,946.0529942,7.64487268
,,,,,,,,939,5114.24575,3682.25694,9.20564235,92.0564235,2147.983215,73.6451388,1012.620659,8.1827932
,,,,,,,,940,5676.0145,4086.73044,10.2168261,102.168261,2383.92609,81.7346088,1123.850871,9.0816232
,,,,,,,,941,6408.144475,4613.864022,11.53466006,115.3466006,2691.42068,92.27728044,1268.812606,10.25303116
,,,,,,,,942,7200.80275,5184.57798,12.96144495,129.6144495,3024.337155,103.6915596,1425.758945,11.5212844
,,,,,,,,943,7773.905675,5597.212086,13.99303022,139.9303022,3265.040384,111.9442417,1539.233324,12.43824908
,,,,,,,,944,8086.253975,5822.102862,14.55525716,145.5525716,3396.22667,116.4420572,1601.078287,12.93800636
,,,,,,,,945,8150.9536,5868.686592,14.67171648,146.7171648,3423.400512,117.3737318,1613.888813,13.04152576
,,,,,,,,946,7967.8179,5736.828888,14.34207222,143.4207222,3346.483518,114.7365778,1577.627944,12.74850864
,,,,,,,,947,7667.0182,5520.253104,13.80063276,138.0063276,3220.147644,110.4050621,1518.069604,12.26722912
,,,,,,,,948,7291.563025,5249.925378,13.12481345,131.2481345,3062.456471,104.9985076,1443.729479,11.66650084
,,,,,,,,949,7123.651425,5129.029026,12.82257257,128.2257257,2991.933599,102.5805805,1410.482982,11.39784228
,,,,,,,,950,7156.297425,5152.534146,12.88133537,128.8133537,3005.644919,103.0506829,1416.94689,11.45007588
,,,,,,,,951,7221.958725,5199.810282,12.99952571,129.9952571,3033.222665,103.9962056,1429.947828,11.55513396
,,,,,,,,952,7301.922725,5257.384362,13.14346091,131.4346091,3066.807545,105.1476872,1445.7807,11.68307636
,,,,,,,,953,7323.91555,5273.219196,13.18304799,131.8304799,3076.044531,105.4643839,1450.135279,11.71826488
,,,,,,,,954,7072.438475,5092.155702,12.73038926,127.3038926,2970.42416,101.843114,1400.342818,11.31590156
,,,,,,,,955,6640.635425,4781.257506,11.95314377,119.5314377,2789.066879,95.62515012,1314.845814,10.62501668
,,,,,,,,956,6115.484175,4403.148606,11.00787152,110.0787152,2568.503354,88.06297212,1210.865867,9.78477468
,,,,,,,,957,5604.892975,4035.522942,10.08880736,100.8880736,2354.05505,80.71045884,1109.768809,8.96782876
,,,,,,,,958,5115.379275,3683.073078,9.207682695,92.07682695,2148.459296,73.66146156,1012.845096,8.18460684
,,,,,,,,959,4685.37065,3373.466868,8.43366717,84.3366717,1967.855673,67.46933736,927.7033887,7.49659304
,,,,,,,,960,4422.832725,3184.439562,7.961098905,79.61098905,1857.589745,63.68879124,875.7208796,7.07653236
,,,,,,,,961,4394.652125,3164.14953,7.910373825,79.10373825,1845.753893,63.2829906,870.1411208,7.0314434
,,,,,,,,962,4591.644025,3305.983698,8.264959245,82.64959245,1928.490491,66.11967396,909.145517,7.34663044
,,,,,,,,963,5050.454675,3636.327366,9.090818415,90.90818415,2121.190964,72.72654732,999.9900257,8.08072748
,,,,,,,,964,5706.825975,4108.914702,10.27228676,102.7228676,2396.86691,82.17829404,1129.951543,9.13092156
,,,,,,,,965,6584.7795,4741.04124,11.8526031,118.526031,2765.60739,94.8208248,1303.786341,10.5356472
,,,,,,,,966,7466.114525,5375.602458,13.43900615,134.3900615,3135.768101,107.5120492,1478.290676,11.94578324
,,,,,,,,967,8150.12315,5868.088668,14.67022167,146.7022167,3423.051723,117.3617734,1613.724384,13.04019704
,,,,,,,,968,8512.939875,6129.31671,15.32329178,153.2329178,3575.434748,122.5863342,1685.562095,13.6207038
,,,,,,,,969,8571.859425,6171.738786,15.42934697,154.2934697,3600.180959,123.4347757,1697.228166,13.71497508
,,,,,,,,970,8409.734875,6055.00911,15.13752278,151.3752278,3532.088648,121.1001822,1665.127505,13.4555758
,,,,,,,,971,8063.77305,5805.916596,14.51479149,145.1479149,3386.784681,116.1183319,1596.627064,12.90203688
,,,,,,,,972,7651.915,5509.3788,13.773447,137.73447,3213.8043,110.187576,1515.07917,12.243064
,,,,,,,,973,7427.0507,5347.476504,13.36869126,133.6869126,3119.361294,106.9495301,1470.556039,11.88328112
,,,,,,,,974,7421.854225,5343.735042,13.35933761,133.5933761,3117.178775,106.8747008,1469.527137,11.87496676
,,,,,,,,975,7471.07155,5379.171516,13.44792879,134.4792879,3137.850051,107.5834303,1479.272167,11.95371448
,,,,,,,,976,7502.6212,5401.887264,13.50471816,135.0471816,3151.100904,108.0377453,1485.518998,12.00419392
,,,,,,,,977,7484.3918,5388.762096,13.47190524,134.7190524,3143.444556,107.7752419,1481.909576,11.97502688
,,,,,,,,978,7270.47915,5234.744988,13.08686247,130.8686247,3053.601243,104.6948998,1439.554872,11.63276664
,,,,,,,,979,6828.963875,4916.85399,12.29213498,122.9213498,2868.164828,98.3370798,1352.134847,10.9263422
,,,,,,,,980,6364.60005,4582.512036,11.45628009,114.5628009,2673.132021,91.65024072,1260.19081,10.18336008
,,,,,,,,981,5939.6424,4276.542528,10.69135632,106.9135632,2494.649808,85.53085056,1176.049195,9.50342784
,,,,,,,,982,5579.75555,4017.423996,10.04355999,100.4355999,2343.497331,80.34847992,1104.791599,8.92760888
,,,,,,,,983,5292.192325,3810.378474,9.525946185,95.25946185,2222.720777,76.20756948,1047.85408,8.46750772
,,,,,,,,984,5216.972625,3756.22029,9.390550725,93.90550725,2191.128503,75.1244058,1032.96058,8.3471562
,,,,,,,,985,5327.49625,3835.7973,9.58949325,95.8949325,2237.548425,76.715946,1054.844258,8.523994
,,,,,,,,986,5761.19935,4148.063532,10.37015883,103.7015883,2419.703727,82.96127064,1140.717471,9.21791896
,,,,,,,,987,6376.0572,4590.761184,11.47690296,114.7690296,2677.944024,91.81522368,1262.459326,10.20169152
,,,,,,,,988,7231.566275,5206.727718,13.0168193,130.168193,3037.257836,104.1345544,1431.850122,11.57050604
,,,,,,,,989,8179.720575,5889.398814,14.72349704,147.2349704,3435.482642,117.7879763,1619.584674,13.08755292
,,,,,,,,990,9112.27605,6560.838756,16.40209689,164.0209689,3827.155941,131.2167751,1804.230658,14.57964168
,,,,,,,,991,9740.9972,7013.517984,17.53379496,175.3379496,4091.218824,140.2703597,1928.717446,15.58559552
,,,,,,,,992,10005.69448,7204.100022,18.01025006,180.1025006,4202.39168,144.0820004,1981.127506,16.00911116
,,,,,,,,993,9929.935975,7149.553902,17.87388476,178.7388476,4170.57311,142.991078,1966.127323,15.88789756
,,,,,,,,994,9554.249725,6879.059802,17.19764951,171.9764951,4012.784885,137.581196,1891.741446,15.28679956
,,,,,,,,995,9010.69,6487.6968,16.219242,162.19242,3784.4898,129.753936,1784.11662,14.417104
,,,,,,,,996,8394.62505,6044.130036,15.11032509,151.1032509,3525.742521,120.8826007,1662.13576,13.43140008
,,,,,,,,997,7961.950025,5732.604018,14.33151005,143.3151005,3344.019011,114.6520804,1576.466105,12.73912004
,,,,,,,,998,7777.81315,5600.025468,14.00006367,140.0006367,3266.681523,112.0005094,1540.007004,12.44450104
,,,,,,,,999,7702.22395,5545.601244,13.86400311,138.6400311,3234.934059,110.9120249,1525.040342,12.32355832
,,,,,,,,1000,7637.95065,5499.324468,13.74831117,137.4831117,3207.939273,109.9864894,1512.314229,12.22072104
,,,,,,,,1001,7521.59235,5415.546492,13.53886623,135.3886623,3159.068787,108.3109298,1489.275285,12.03454776
,,,,,,,,1002,7254.5309,5223.262248,13.05815562,130.5815562,3046.902978,104.465245,1436.397118,11.60724944
,,,,,,,,1003,6786.588375,4886.34363,12.21585908,122.1585908,2850.367118,97.7268726,1343.744498,10.8585414
,,,,,,,,1004,6296.106775,4533.196878,11.3329922,113.329922,2644.364846,90.66393756,1246.629141,10.07377084
,,,,,,,,1005,5853.278875,4214.36079,10.53590198,105.3590198,2458.377128,84.2872158,1158.949217,9.3652462
,,,,,,,,1006,5547.8673,3994.464456,9.98616114,99.8616114,2330.104266,79.88928912,1098.477725,8.87658768
,,,,,,,,1007,5659.829725,4075.077402,10.18769351,101.8769351,2377.128485,81.50154804,1120.646286,9.05572756
,,,,,,,,1008,6575.4354,4734.313488,11.83578372,118.3578372,2761.682868,94.68626976,1301.936209,10.52069664
,,,,,,,,1009,7676.56565,5527.127268,13.81781817,138.1781817,3224.157573,110.5425454,1519.959999,12.28250504
,,,,,,,,1010,8410.1091,6055.278552,15.13819638,151.3819638,3532.245822,121.105571,1665.201602,13.45617456
,,,,,,,,1011,9149.292425,6587.490546,16.46872637,164.6872637,3842.702819,131.7498109,1811.5599,14.63886788
,,,,,,,,1012,9969.4053,7177.971816,17.94492954,179.4492954,4187.150226,143.5594363,1973.942249,15.95104848
,,,,,,,,1013,10831.48663,7798.67037,19.49667593,194.9667593,4549.224383,155.9734074,2144.634352,17.3303786
,,,,,,,,1014,11646.094,8385.18768,20.9629692,209.629692,4891.35948,167.7037536,2305.926612,18.6337504
,,,,,,,,1015,12145.52928,8744.781078,21.8619527,218.619527,5101.122296,174.8956216,2404.814796,19.43284684
,,,,,,,,1016,12202.44718,8785.761966,21.96440492,219.6440492,5125.027814,175.7152393,2416.084541,19.52391548
,,,,,,,,1017,11940.96105,8597.491956,21.49372989,214.9372989,5015.203641,171.9498391,2364.310288,19.10553768
,,,,,,,,1018,11361.97913,8180.62497,20.45156243,204.5156243,4772.031233,163.6124994,2249.671867,18.1791666
,,,,,,,,1019,10631.85468,7654.935366,19.13733842,191.3733842,4465.378964,153.0987073,2105.107226,17.01096748
,,,,,,,,1020,9931.5427,7150.710744,17.87677686,178.7677686,4171.247934,143.0142149,1966.445455,15.89046832
,,,,,,,,1021,9448.018975,6802.573662,17.00643416,170.0643416,3968.16797,136.0514732,1870.707757,15.11683036
,,,,,,,,1022,9282.3116,6683.264352,16.70816088,167.0816088,3898.570872,133.665287,1837.897697,14.85169856
,,,,,,,,1023,9260.032675,6667.223526,16.66805882,166.6805882,3889.213724,133.3444705,1833.48647,14.81605228
,,,,,,,,1024,9302.037625,6697.46709,16.74366773,167.4366773,3906.855803,133.9493418,1841.80345,14.8832602
,,,,,,,,1025,9269.2421,6673.854312,16.68463578,166.8463578,3893.081682,133.4770862,1835.309936,14.83078736
,,,,,,,,1026,9048.442725,6514.878762,16.28719691,162.8719691,3800.345945,130.2975752,1791.59166,14.47750836
,,,,,,,,1027,8612.986,6201.34992,15.5033748,155.033748,3617.45412,124.0269984,1705.371228,13.7807776
,,,,,,,,1028,8069.524975,5810.057982,14.52514496,145.2514496,3389.20049,116.2011596,1597.765945,12.91123996
,,,,,,,,1029,7489.241975,5392.254222,13.48063556,134.8063556,3145.48163,107.8450844,1482.869911,11.98278716
,,,,,,,,1030,6902.63245,4969.895364,12.42473841,124.2473841,2899.105629,99.39790728,1366.721225,11.04421192
,,,,,,,,1031,6352.798025,4574.014578,11.43503645,114.3503645,2668.175171,91.48029156,1257.854009,10.16447684
,,,,,,,,1032,5960.16085,4291.315812,10.72828953,107.2828953,2503.267557,85.82631624,1180.111848,9.53625736
,,,,,,,,1033,6004.602475,4323.313782,10.80828446,108.0828446,2521.93304,86.46627564,1188.91129,9.60736396
,,,,,,,,1034,6139.4924,4420.434528,11.05108632,110.5108632,2578.586808,88.40869056,1215.619495,9.82318784
,,,,,,,,1035,6433.78275,4632.32358,11.58080895,115.8080895,2702.188755,92.6464716,1273.888985,10.2940524
,,,,,,,,1036,6971.9353,5019.793416,12.54948354,125.4948354,2928.212826,100.3958683,1380.443189,11.15509648
,,,,,,,,1037,7694.891525,5540.321898,13.85080475,138.5080475,3231.854441,110.806438,1523.588522,12.31182644
,,,,,,,,1038,8462.7448,6093.176256,15.23294064,152.3294064,3554.352816,121.8635251,1675.62347,13.54039168
,,,,,,,,1039,8961.799475,6452.495622,16.13123906,161.3123906,3763.95578,129.0499124,1774.436296,14.33887916
,,,,,,,,1040,9199.88625,6623.9181,16.55979525,165.5979525,3863.952225,132.478362,1821.577478,14.719818
,,,,,,,,1041,9111.70745,6560.429364,16.40107341,164.0107341,3826.917129,131.2085873,1804.118075,14.57873192
,,,,,,,,1042,8897.600225,6406.272162,16.01568041,160.1568041,3736.992095,128.1254432,1761.724845,14.23616036
,,,,,,,,1043,8550.498625,6156.35901,15.39089753,153.9089753,3591.209423,123.1271802,1692.998728,13.6807978
,,,,,,,,1044,8183.6896,5892.256512,14.73064128,147.3064128,3437.149632,117.8451302,1620.370541,13.09390336
,,,,,,,,1045,8037.919925,5787.302346,14.46825587,144.6825587,3375.926369,115.7460469,1591.508145,12.86067188
,,,,,,,,1046,8246.071525,5937.171498,14.84292875,148.4292875,3463.350041,118.74343,1632.722162,13.19371444
,,,,,,,,1047,8455.32395,6087.833244,15.21958311,152.1958311,3551.236059,121.7566649,1674.154142,13.52851832
,,,,,,,,1048,8704.088025,6266.943378,15.66735845,156.6735845,3655.716971,125.3388676,1723.409429,13.92654084
,,,,,,,,1049,8824.03875,6353.3079,15.88326975,158.8326975,3706.096275,127.066158,1747.159673,14.118462
,,,,,,,,1050,8684.783575,6253.044174,15.63261044,156.3261044,3647.609102,125.0608835,1719.587148,13.89565372
,,,,,,,,1051,8325.79335,5994.571212,14.98642803,149.8642803,3496.833207,119.8914242,1648.507083,13.32126936
,,,,,,,,1052,7771.38705,5595.398676,13.98849669,139.8849669,3263.982561,111.9079735,1538.734636,12.43421928
,,,,,,,,1053,7168.9659,5161.655448,12.90413862,129.0413862,3010.965678,103.233109,1419.455248,11.47034544
,,,,,,,,1054,6518.73175,4693.48686,11.73371715,117.3371715,2737.867335,93.8697372,1290.708887,10.4299708
,,,,,,,,1055,5808.7879,4182.327288,10.45581822,104.5581822,2439.690918,83.64654576,1150.140004,9.29406064
,,,,,,,,1056,5243.515175,3775.330926,9.438327315,94.38327315,2202.276374,75.50661852,1038.216005,8.38962428
,,,,,,,,1057,4751.94275,3421.39878,8.55349695,85.5349695,1995.815955,68.4279756,940.8846645,7.6031084
,,,,,,,,1058,4662.82095,3357.231084,8.39307771,83.9307771,1958.384799,67.14462168,923.2385481,7.46051352
,,,,,,,,1059,4772.863775,3436.461918,8.591154795,85.91154795,2004.602786,68.72923836,945.0270275,7.63658204
,,,,,,,,1060,5144.055025,3703.719618,9.259299045,92.59299045,2160.503111,74.07439236,1018.522895,8.23048804
,,,,,,,,1061,5785.517375,4165.57251,10.41393128,104.1393128,2429.917298,83.3114502,1145.53244,9.2568278
,,,,,,,,1062,6487.192175,4670.778366,11.67694592,116.7694592,2724.620714,93.41556732,1284.464051,10.37950748
,,,,,,,,1063,7048.91965,5075.222148,12.68805537,126.8805537,2960.546253,101.504443,1395.686091,11.27827144
,,,,,,,,1064,7395.112525,5324.481018,13.31120255,133.1120255,3105.947261,106.4896204,1464.23228,11.83218004
,,,,,,,,1065,7571.507275,5451.485238,13.6287131,136.287131,3180.033056,109.0297048,1499.15844,12.11441164
