Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,26,50.64218147123201,151.92654445696002,25.321090735616004,101.28436294246401,151.92654445696002,379.81636103424006
,,,,,,,,27,49.603213124608004,148.80963933056,24.801606562304002,99.20642624921601,148.80963933056,372.02409843456
,,,,,,,,28,49.48275299635201,148.44825903232,24.741376498176006,98.96550599270402,148.44825903232,371.12064747264003
,,,,,,,,29,49.659678788096,148.97903638592,24.829839394048,99.319357576192,148.97903638592,372.44759091072007
,,,,,,,,30,49.46393107968,148.39179323904,24.73196553984,98.92786215936,148.39179323904,370.9794830976
,,,,,,,,31,50.732526567424,152.19757968064002,25.366263283712,101.465053134848,152.19757968064002,380.4939492556801
,,,,,,,,32,53.35253392435201,160.05760181632002,26.676266962176005,106.70506784870402,160.05760181632002,400.14400443264003
,,,,,,,,33,55.189550534144004,165.56865158080004,27.594775267072002,110.37910108992001,165.56865158080004,413.92162900608
,,,,,,,,34,56.94375076249601,170.83125230912,28.471875381248005,113.88750150336001,170.83125230912,427.07813071872005
,,,,,,,,35,58.219875051520006,174.65962515456002,29.109937525760003,116.43975010304001,174.65962515456002,436.6490628864001
,,,,,,,,36,59.49599934054401,178.48799800000003,29.747999670272005,118.99199870272001,178.48799800000003,446.2199950540801
,,,,,,,,37,59.66163193036801,178.98489574784003,29.830815965184005,119.32326390400002,178.98489574784003,447.46223947776
,,,,,,,,38,59.906316500992006,179.71894954624003,29.953158250496003,119.81263295872,179.71894954624003,449.29737375744
,,,,,,,,39,60.241346167808004,180.72403846016005,30.120673083904002,120.48269237888002,180.72403846016005,451.81009625856
,,,,,,,,40,60.90011238604801,182.70033711488003,30.450056193024004,121.80022481536002,182.70033711488003,456.7508428953601
,,,,,,,,41,63.24155573964801,189.72466717568003,31.620777869824003,126.48311152256001,189.72466717568003,474.31166804736006
,,,,,,,,42,67.231796709376,201.69539014976002,33.615898354688,134.46359339712,201.69539014976002,504.23847532032005
,,,,,,,,43,66.23047210956801,198.69141628544003,33.115236054784006,132.4609442624,198.69141628544003,496.72854082176
,,,,,,,,44,63.670694816768005,191.01208440704002,31.835347408384003,127.34138967680002,191.01208440704002,477.53021112576005
,,,,,,,,45,61.68686744729601,185.06060236352005,30.843433723648005,123.37373487296001,185.06060236352005,462.65150585472
,,,,,,,,46,59.29648723148801,177.8894616512,29.648243615744004,118.59297450624001,177.8894616512,444.72365423616003
,,,,,,,,47,56.77811817267201,170.33435456128,28.389059086336005,113.55623630208001,170.33435456128,425.83588629504004
,,,,,,,,48,53.589689693696,160.76906910272004,26.794844846848,107.179379387392,160.76906910272004,401.92267270272004
,,,,,,,,49,51.27083265740801,153.81249792896003,25.635416328704004,102.54166531481602,153.81249792896003,384.53124493056004
,,,,,,,,50,49.742495083008,149.22748520576002,24.871247541504,99.484990166016,149.22748520576002,373.06871312256004
,,,,,,,,51,48.793871746048005,146.38161519488003,24.396935873024002,97.58774349209601,146.38161519488003,365.95403809536003
,,,,,,,,52,48.312031319552005,144.93609400192003,24.156015659776003,96.62406263910401,144.93609400192003,362.34023489664
,,,,,,,,53,48.191571191296,144.57471359552,24.095785595648,96.383142382592,144.57471359552,361.43678393472004
