Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,86,55,50.2272496,150.6817488,25.1136248,100.4544992,150.6817488,376.704372
,,,,,,,86,56,52.416947199999996,157.25084159999997,26.208473599999998,104.83389439999999,157.25084159999997,393.127104
,,,,,,,86,57,53.1807952,159.5423856,26.5903976,106.3615904,159.5423856,398.855964
,,,,,,,86,58,52.8243328,158.4729984,26.4121664,105.6486656,158.4729984,396.18249599999996
,,,,,,,86,59,52.841307199999996,158.5239216,26.420653599999998,105.68261439999999,158.5239216,396.309804
,,,,,,,86,60,52.7139992,158.1419976,26.3569996,105.4279984,158.1419976,395.35499400000003
,,,,,,,86,61,52.00107439999999,156.0032232,26.000537199999997,104.00214879999999,156.0032232,390.008058
,,,,,,,86,62,51.0420208,153.1260624,25.5210104,102.0840416,153.1260624,382.81515599999994
,,,,,,,86,63,51.050507999999994,153.151524,25.525253999999997,102.10101599999999,153.151524,382.87881
,,,,,,,86,64,51.899228,155.69768399999998,25.949614,103.798456,155.69768399999998,389.24420999999995
,,,,,,,86,65,53.197769599999994,159.5933088,26.598884799999997,106.39553919999999,159.5933088,398.98327199999994
,,,,,,,86,66,53.5627192,160.68815759999998,26.7813596,107.1254384,160.68815759999998,401.720394
,,,,,,,86,67,54.139848799999996,162.4195464,27.069924399999998,108.27969759999999,162.4195464,406.048866
,,,,,,,86,68,55.1837744,165.55132319999998,27.5918872,110.3675488,165.55132319999998,413.878308
,,,,,,,86,69,54.1313616,162.3940848,27.0656808,108.2627232,162.3940848,405.985212
,,,,,,,86,70,51.177816,153.533448,25.588908,102.355632,153.533448,383.83362
,,,,,,,86,71,48.0205776,144.0617328,24.0102888,96.0411552,144.0617328,360.154332
,,,,,,,86,72,45.5932384,136.7797152,22.7966192,91.1864768,136.7797152,341.94928799999997
,,,,,,,60,73,57.7469088,173.24072639999997,28.8734544,115.4938176,173.24072639999997,433.101816
,,,,,,,60,74,55.22621039999999,165.6786312,27.613105199999996,110.45242079999998,165.6786312,414.196578
,,,,,,,60,75,53.4354112,160.3062336,26.7177056,106.8708224,160.3062336,400.765584
,,,,,,,60,76,52.663076,157.98922799999997,26.331538,105.326152,157.98922799999997,394.97307
,,,,,,,60,77,54.20774639999999,162.6232392,27.103873199999995,108.41549279999998,162.6232392,406.55809800000003
,,,,,,,60,78,55.421416,166.26424799999998,27.710708,110.842832,166.26424799999998,415.66062
,,,,,,,60,79,60.216683999999994,180.650052,30.108341999999997,120.43336799999999,180.650052,451.62512999999996
,,,,,,,60,80,65.690928,197.07278399999998,32.845464,131.381856,197.07278399999998,492.68195999999995
,,,,,,,60,81,70.22309279999999,210.6692784,35.111546399999995,140.44618559999998,210.6692784,526.673196
,,,,,,,60,82,74.1272048,222.38161440000002,37.0636024,148.2544096,222.38161440000002,555.954036
,,,,,,,60,83,76.4951336,229.4854008,38.2475668,152.9902672,229.4854008,573.713502
,,,,,,,60,84,78.973396,236.920188,39.486698,157.946792,236.920188,592.3004699999999
,,,,,,,60,85,79.9154752,239.7464256,39.9577376,159.8309504,239.7464256,599.366064
,,,,,,,60,86,80.9084776,242.7254328,40.4542388,161.8169552,242.7254328,606.813582
,,,,,,,60,87,81.7656848,245.2970544,40.8828424,163.5313696,245.2970544,613.242636
,,,,,,,60,88,83.42068880000001,250.26206639999998,41.710344400000004,166.84137760000002,250.26206639999998,625.655166
,,,,,,,60,89,84.872,254.61599999999999,42.436,169.744,254.61599999999999,636.54
,,,,,,,60,90,83.59891999999999,250.79676,41.799459999999996,167.19783999999999,250.79676,626.9919
,,,,,,,60,91,82.622892,247.86867599999997,41.311446,165.245784,247.86867599999997,619.67169
,,,,,,,60,92,83.36127839999999,250.0838352,41.680639199999995,166.72255679999998,250.0838352,625.209588
,,,,,,,60,93,80.7472208,242.2416624,40.3736104,161.4944416,242.2416624,605.604156
,,,,,,,60,94,75.03533519999999,225.10600559999997,37.517667599999996,150.07067039999998,225.10600559999997,562.7650140000001
,,,,,,,60,95,69.3064752,207.9194256,34.6532376,138.6129504,207.9194256,519.7985639999999
,,,,,,,60,96,64.375412,193.12623599999998,32.187706,128.750824,193.12623599999998,482.81559
,,,,,,,62,97,44.2862096,132.8586288,22.1431048,88.5724192,132.8586288,332.146572
,,,,,,,62,98,42.699103199999996,128.0973096,21.349551599999998,85.39820639999999,128.0973096,320.243274
,,,,,,,62,99,42.8688472,128.60654159999999,21.4344236,85.7376944,128.60654159999999,321.516354
,,,,,,,62,100,42.928257599999995,128.78477279999998,21.464128799999997,85.85651519999999,128.78477279999998,321.961932
,,,,,,,62,101,43.1404376,129.4213128,21.5702188,86.2808752,129.4213128,323.553282
,,,,,,,62,102,44.600235999999995,133.800708,22.300117999999998,89.20047199999999,133.800708,334.50177
,,,,,,,62,103,47.078498399999994,141.23549519999997,23.539249199999997,94.15699679999999,141.23549519999997,353.088738
,,,,,,,62,104,49.242734399999996,147.7282032,24.621367199999998,98.48546879999999,147.7282032,369.32050799999996
,,,,,,,62,105,51.4578936,154.3736808,25.7289468,102.9157872,154.3736808,385.93420199999997
,,,,,,,62,106,53.3590264,160.0770792,26.6795132,106.7180528,160.0770792,400.192698
,,,,,,,62,107,54.241695199999995,162.72508559999997,27.120847599999998,108.48339039999999,162.72508559999997,406.81271399999997
,,,,,,,62,108,54.2247208,162.6741624,27.1123604,108.4494416,162.6741624,406.68540599999994
,,,,,,,62,109,54.0804384,162.2413152,27.0402192,108.1608768,162.2413152,405.60328799999996
,,,,,,,62,110,54.1143872,162.3431616,27.0571936,108.2287744,162.3431616,405.85790399999996
,,,,,,,62,111,54.4963112,163.4889336,27.2481556,108.9926224,163.4889336,408.722334
,,,,,,,62,112,55.4468776,166.34063279999998,27.7234388,110.8937552,166.34063279999998,415.851582
,,,,,,,62,113,56.694495999999994,170.083488,28.347247999999997,113.38899199999999,170.083488,425.20871999999997
,,,,,,,62,114,56.0494688,168.1484064,28.0247344,112.0989376,168.1484064,420.371016
,,,,,,,62,115,55.769391199999994,167.3081736,27.884695599999997,111.53878239999999,167.3081736,418.27043399999997
,,,,,,,62,116,54.0125408,162.03762239999998,27.0062704,108.0250816,162.03762239999998,405.09405599999997
,,,,,,,62,117,52.238716,156.716148,26.119358,104.477432,156.716148,391.79037
,,,,,,,62,118,50.0405312,150.12159359999998,25.0202656,100.0810624,150.12159359999998,375.30398399999996
,,,,,,,62,119,46.8153952,140.44618559999998,23.4076976,93.6307904,140.44618559999998,351.115464
,,,,,,,62,120,44.320158400000004,132.9604752,22.160079200000002,88.64031680000001,132.9604752,332.401188
,,,,,,,66,121,48.3091424,144.9274272,24.1545712,96.6182848,144.9274272,362.31856799999997
,,,,,,,66,122,47.73201279999999,143.1960384,23.866006399999996,95.46402559999999,143.1960384,357.990096
,,,,,,,66,123,47.5622688,142.6868064,23.7811344,95.1245376,142.6868064,356.717016
,,,,,,,66,124,48.046039199999996,144.1381176,24.023019599999998,96.09207839999999,144.1381176,360.345294
,,,,,,,66,125,49.9811208,149.9433624,24.9905604,99.9622416,149.9433624,374.85840599999995
,,,,,,,66,126,54.0804384,162.2413152,27.0402192,108.1608768,162.2413152,405.60328799999996
,,,,,,,66,127,59.3425024,178.02750719999997,29.6712512,118.6850048,178.02750719999997,445.068768
,,,,,,,66,128,60.012991199999995,180.0389736,30.006495599999997,120.02598239999999,180.0389736,450.09743399999996
,,,,,,,66,129,59.2321688,177.6965064,29.6160844,118.4643376,177.6965064,444.241266
,,,,,,,66,130,57.984550399999996,173.95365119999997,28.992275199999998,115.96910079999999,173.95365119999997,434.884128
,,,,,,,66,131,56.355008,169.065024,28.177504,112.710016,169.065024,422.66256
,,,,,,,66,132,55.760904,167.282712,27.880452,111.521808,167.282712,418.20678
,,,,,,,66,133,56.87272719999999,170.6181816,28.436363599999996,113.74545439999999,170.6181816,426.545454
,,,,,,,66,134,56.39744399999999,169.192332,28.198721999999997,112.79488799999999,169.192332,422.98082999999997
,,,,,,,66,135,57.288599999999995,171.86579999999998,28.644299999999998,114.57719999999999,171.86579999999998,429.6645
,,,,,,,66,136,59.266117599999994,177.7983528,29.633058799999997,118.53223519999999,177.7983528,444.495882
,,,,,,,66,137,61.481276799999996,184.4438304,30.740638399999998,122.96255359999999,184.4438304,461.10957599999995
,,,,,,,66,138,62.3215096,186.96452879999998,31.1607548,124.6430192,186.96452879999998,467.411322
,,,,,,,66,139,61.9395856,185.8187568,30.9697928,123.8791712,185.8187568,464.54689199999996
,,,,,,,66,140,60.539197599999994,181.6175928,30.269598799999997,121.07839519999999,181.6175928,454.04398199999997
,,,,,,,66,141,58.5022696,175.5068088,29.2511348,117.0045392,175.5068088,438.76702199999994
,,,,,,,66,142,55.540236799999995,166.6207104,27.770118399999998,111.08047359999999,166.6207104,416.55177599999996
,,,,,,,66,143,52.00107439999999,156.0032232,26.000537199999997,104.00214879999999,156.0032232,390.008058
,,,,,,,66,144,49.522811999999995,148.568436,24.761405999999997,99.04562399999999,148.568436,371.42109
