Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,90,66.68406856,200.0522057,33.34203428,133.3681371,200.0522057,500.1305142
,,,,,,,,91,64.91603584,194.7481075,32.45801792,129.8320717,194.7481075,486.8702688
,,,,,,,,92,63.2071696,189.6215088,31.6035848,126.4143392,189.6215088,474.053772
,,,,,,,,93,60.27669016,180.8300705,30.13834508,120.5533803,180.8300705,452.0751762
,,,,,,,,94,57.83346384,173.5003915,28.91673192,115.6669277,173.5003915,433.7509788
,,,,,,,,95,55.30322808,165.9096842,27.65161404,110.6064562,165.9096842,414.7742106
,,,,,,,,96,51.86461328,155.5938398,25.93230664,103.7292266,155.5938398,388.9845996
,,,,,,,,97,49.69285656,149.0785697,24.84642828,99.38571312,149.0785697,372.6964242
,,,,,,,,98,48.38075352,145.1422606,24.19037676,96.76150704,145.1422606,362.8556514
,,,,,,,,99,47.11737576,141.3521273,23.55868788,94.23475152,141.3521273,353.3803182
,,,,,,,,100,47.08953272,141.2685982,23.54476636,94.17906544,141.2685982,353.1714954
,,,,,,,,101,47.45149224,142.3544767,23.72574612,94.90298448,142.3544767,355.8861918
,,,,,,,,102,49.55016096,148.6504829,24.77508048,99.10032192,148.6504829,371.6262072
,,,,,,,,103,53.04446184,159.1333855,26.52223092,106.0889237,159.1333855,397.8334638
,,,,,,,,104,57.17219176,171.5165753,28.58609588,114.3443835,171.5165753,428.7914382
,,,,,,,,105,59.68850608,179.0655182,29.84425304,119.3770122,179.0655182,447.6637956
,,,,,,,,106,60.72565912,182.1769774,30.36282956,121.4513182,182.1769774,455.4424434
,,,,,,,,107,61.43913688,184.3174106,30.71956844,122.8782738,184.3174106,460.7935266
,,,,,,,,108,61.87070392,185.6121118,30.93535196,123.7414078,185.6121118,464.0302794
,,,,,,,,109,61.7140868,185.1422604,30.8570434,123.4281736,185.1422604,462.855651
,,,,,,,,110,61.47394064,184.4218219,30.73697032,122.9478813,184.4218219,461.0545548
,,,,,,,,111,61.1085008,183.3255024,30.5542504,122.2170016,183.3255024,458.313756
,,,,,,,,112,62.10388936,186.3116681,31.05194468,124.2077787,186.3116681,465.7791702
,,,,,,,,113,63.97633344,191.9290003,31.98816672,127.9526669,191.9290003,479.8225008
,,,,,,,,114,67.08431216,201.2529365,33.54215608,134.1686243,201.2529365,503.1323412
,,,,,,,,115,65.52858264,196.5857479,32.76429132,131.0571653,196.5857479,491.4643698
,,,,,,,,116,63.64221704,190.9266511,31.82110852,127.2844341,190.9266511,477.3166278
,,,,,,,,117,62.03776208,186.1132862,31.01888104,124.0755242,186.1132862,465.2832156
,,,,,,,,118,59.46576176,178.3972853,29.73288088,118.9315235,178.3972853,445.9932132
,,,,,,,,119,55.8461672,167.5385016,27.9230836,111.6923344,167.5385016,418.846254
,,,,,,,,120,52.4110328,157.2330984,26.2055164,104.8220656,157.2330984,393.082746
,,,,,,,,121,50.08613936,150.2584181,25.04306968,100.1722787,150.2584181,375.6460452
,,,,,,,,122,48.48168448,145.4450534,24.24084224,96.96336896,145.4450534,363.6126336
,,,,,,,,123,48.2276168,144.6828504,24.1138084,96.4552336,144.6828504,361.707126
,,,,,,,,124,48.4294788,145.2884364,24.2147394,96.8589576,145.2884364,363.221091
,,,,,,,,125,48.24501872,144.7350562,24.12250936,96.49003744,144.7350562,361.8376404
,,,,,,,,126,49.578004,148.734012,24.789002,99.156008,148.734012,371.83503
,,,,,,,,127,52.98877576,158.9663273,26.49438788,105.9775515,158.9663273,397.4158182
,,,,,,,,128,57.46106328,172.3831898,28.73053164,114.9221266,172.3831898,430.9579746
,,,,,,,,129,59.57713392,178.7314018,29.78856696,119.1542678,178.7314018,446.8285044
,,,,,,,,130,60.65605152,181.9681546,30.32802576,121.312103,181.9681546,454.9203864
,,,,,,,,131,60.81614896,182.4484469,30.40807448,121.6322979,182.4484469,456.1211172
,,,,,,,,132,61.30340208,183.9102062,30.65170104,122.6068042,183.9102062,459.7755156
,,,,,,,,133,60.96928568,182.907857,30.48464284,121.9385714,182.907857,457.2696426
,,,,,,,,134,60.45070912,181.3521274,30.22535456,120.9014182,181.3521274,453.3803184
,,,,,,,,135,60.25232752,180.7569826,30.12616376,120.504655,180.7569826,451.8924564
,,,,,,,,136,61.3173236,183.9519708,30.6586618,122.6346472,183.9519708,459.879927
,,,,,,,,137,63.4751588,190.4254764,31.7375794,126.9503176,190.4254764,476.063691
,,,,,,,,138,67.41146784,202.2344035,33.70573392,134.8229357,202.2344035,505.5860088
,,,,,,,,139,65.06917256,195.2075177,32.53458628,130.1383451,195.2075177,488.0187942
,,,,,,,,140,63.07839552,189.2351866,31.53919776,126.156791,189.2351866,473.0879664
,,,,,,,,141,61.40781344,184.2234403,30.70390672,122.8156269,184.2234403,460.5586008
,,,,,,,,142,59.6293396,178.8880188,29.8146698,119.2586792,178.8880188,447.220047
,,,,,,,,143,56.27425392,168.8227618,28.13712696,112.5485078,168.8227618,422.0569044
,,,,,,,,144,52.64421824,157.9326547,26.32210912,105.2884365,157.9326547,394.8316368
,,,,,,,,145,50.30192288,150.9057686,25.15096144,100.6038458,150.9057686,377.2644216
,,,,,,,,146,48.96197688,146.8859306,24.48098844,97.92395376,146.8859306,367.2148266
,,,,,,,,147,47.97354912,143.9206474,23.98677456,95.94709824,143.9206474,359.8016184
,,,,,,,,148,47.688158,143.064474,23.844079,95.376316,143.064474,357.661185
,,,,,,,,149,47.91438264,143.7431479,23.95719132,95.82876528,143.7431479,359.3578698
,,,,,,,,150,49.83903248,149.5170974,24.91951624,99.67806496,149.5170974,373.7927436
,,,,,,,,151,53.26720616,159.8016185,26.63360308,106.5344123,159.8016185,399.5040462
,,,,,,,,152,57.53067088,172.5920126,28.76533544,115.0613418,172.5920126,431.4800316
,,,,,,,,153,59.79987816,179.3996345,29.89993908,119.5997563,179.3996345,448.4990862
,,,,,,,,154,61.0493344,183.1480032,30.5246672,122.0986688,183.1480032,457.870008
,,,,,,,,155,60.75698248,182.2709474,30.37849124,121.513965,182.2709474,455.6773686
,,,,,,,,156,60.5098756,181.5296268,30.2549378,121.0197512,181.5296268,453.824067
,,,,,,,,157,59.72679024,179.1803707,29.86339512,119.4535805,179.1803707,447.9509268
,,,,,,,,158,58.78708776,176.3612633,29.39354388,117.5741755,176.3612633,440.9031582
,,,,,,,,159,57.95179672,173.8553902,28.97589836,115.9035934,173.8553902,434.6384754
,,,,,,,,160,58.5469416,175.6408248,29.2734708,117.0938832,175.6408248,439.102062
,,,,,,,,161,61.87070392,185.6121118,30.93535196,123.7414078,185.6121118,464.0302794
,,,,,,,,162,66.74671536,200.2401461,33.37335768,133.4934307,200.2401461,500.6003652
,,,,,,,,163,66.08544328,198.2563298,33.04272164,132.1708866,198.2563298,495.6408246
,,,,,,,,164,64.2164796,192.6494388,32.1082398,128.4329592,192.6494388,481.623597
,,,,,,,,165,62.22918296,186.6875489,31.11459148,124.4583659,186.6875489,466.7188722
,,,,,,,,166,60.5029148,181.5087444,30.2514574,121.0058296,181.5087444,453.771861
,,,,,,,,167,56.91464368,170.743931,28.45732184,113.8292874,170.743931,426.8598276
,,,,,,,,168,53.51779344,160.5533803,26.75889672,107.0355869,160.5533803,401.3834508
,,,,,,,,169,51.69407464,155.0822239,25.84703732,103.3881493,155.0822239,387.7055598
,,,,,,,,170,50.8553032,152.5659096,25.4276516,101.7106064,152.5659096,381.414774
,,,,,,,,171,50.23579568,150.707387,25.11789784,100.4715914,150.707387,376.7684676
,,,,,,,,172,50.30540328,150.9162098,25.15270164,100.6108066,150.9162098,377.2905246
,,,,,,,,173,50.7265292,152.1795876,25.3632646,101.4530584,152.1795876,380.448969
,,,,,,,,174,52.15000432,156.450013,26.07500216,104.3000086,156.450013,391.1250324
,,,,,,,,175,56.36822416,169.1046725,28.18411208,112.7364483,169.1046725,422.7616812
,,,,,,,,176,61.05629512,183.1688854,30.52814756,122.1125902,183.1688854,457.9222134
,,,,,,,,177,63.31506136,189.9451841,31.65753068,126.6301227,189.9451841,474.8629602
,,,,,,,,178,63.541286,190.623858,31.770643,127.082572,190.623858,476.559645
,,,,,,,,179,62.0586444,186.1759332,31.0293222,124.1172888,186.1759332,465.439833
,,,,,,,,180,61.26859824,183.8057947,30.63429912,122.5371965,183.8057947,459.5144868
,,,,,,,,181,60.51683632,181.550509,30.25841816,121.0336726,181.550509,453.8762724
,,,,,,,,182,59.1594884,177.4784652,29.5797442,118.3189768,177.4784652,443.696163
,,,,,,,,183,58.45645176,175.3693553,29.22822588,116.9129035,175.3693553,438.4233882
,,,,,,,,184,59.1525276,177.4575828,29.5762638,118.3050552,177.4575828,443.643957
,,,,,,,,185,61.90202736,185.7060821,30.95101368,123.8040547,185.7060821,464.2652052
,,,,,,,,186,66.36735408,199.1020622,33.18367704,132.7347082,199.1020622,497.7551556
,,,,,,,,187,66.41955976,199.2586793,33.20977988,132.8391195,199.2586793,498.1466982
,,,,,,,,188,64.16079352,192.4823806,32.08039676,128.321587,192.4823806,481.2059514
,,,,,,,,189,62.83824936,188.5147481,31.41912468,125.6764987,188.5147481,471.2868702
,,,,,,,,190,60.72217872,182.1665362,30.36108936,121.4443574,182.1665362,455.4163404
,,,,,,,,191,57.28356392,171.8506918,28.64178196,114.5671278,171.8506918,429.6267294
,,,,,,,,192,54.2347516,162.7042548,27.1173758,108.4695032,162.7042548,406.760637
,,,,,,,,193,51.82632904,155.4789871,25.91316452,103.6526581,155.4789871,388.6974678
,,,,,,,,194,50.21143304,150.6342991,25.10571652,100.4228661,150.6342991,376.5857478
,,,,,,,,195,49.19864264,147.5959279,24.59932132,98.39728528,147.5959279,368.9898198
,,,,,,,,196,48.7740364,146.3221092,24.3870182,97.5480728,146.3221092,365.805273
,,,,,,,,197,48.86800664,146.6040199,24.43400332,97.73601328,146.6040199,366.5100498
,,,,,,,,198,49.65805272,148.9741582,24.82902636,99.31610544,148.9741582,372.4353954
,,,,,,,,199,51.76020184,155.2806055,25.88010092,103.5204037,155.2806055,388.2015138
,,,,,,,,200,54.28347688,162.8504306,27.14173844,108.5669538,162.8504306,407.1260766
,,,,,,,,201,55.45636472,166.3690942,27.72818236,110.9127294,166.3690942,415.9227354
,,,,,,,,202,56.10371528,168.3111458,28.05185764,112.2074306,168.3111458,420.7778646
,,,,,,,,203,56.01670584,168.0501175,28.00835292,112.0334117,168.0501175,420.1252938
,,,,,,,,204,55.449404,166.348212,27.724702,110.898808,166.348212,415.87053
,,,,,,,,205,55.26494384,165.7948315,27.63247192,110.5298877,165.7948315,414.4870788
,,,,,,,,206,54.48533888,163.4560166,27.24266944,108.9706778,163.4560166,408.6400416
,,,,,,,,207,54.14426176,162.4327853,27.07213088,108.2885235,162.4327853,406.0819632
,,,,,,,,208,55.23014008,165.6904202,27.61507004,110.4602802,165.6904202,414.2260506
,,,,,,,,209,58.39380496,175.1814149,29.19690248,116.7876099,175.1814149,437.9535372
,,,,,,,,210,63.19324808,189.5797442,31.59662404,126.3864962,189.5797442,473.9493606
,,,,,,,,211,62.71643608,188.1493082,31.35821804,125.4328722,188.1493082,470.3732706
,,,,,,,,212,60.75350216,182.2605065,30.37675108,121.5070043,182.2605065,455.6512662
,,,,,,,,213,59.08292,177.24876,29.54146,118.16584,177.24876,443.1219
,,,,,,,,214,57.1339076,171.4017228,28.5669538,114.2678152,171.4017228,428.504307
,,,,,,,,215,54.53058384,163.5917515,27.26529192,109.0611677,163.5917515,408.9793788
,,,,,,,,216,51.72191768,155.165753,25.86095884,103.4438354,155.165753,387.9143826
,,,,,,,,217,49.99564952,149.9869486,24.99782476,99.99129904,149.9869486,374.9673714
,,,,,,,,218,48.6348212,145.9044636,24.3174106,97.2696424,145.9044636,364.761159
,,,,,,,,219,48.01879408,144.0563822,24.00939704,96.03758816,144.0563822,360.1409556
,,,,,,,,220,47.74384408,143.2315322,23.87192204,95.48768816,143.2315322,358.0788306
,,,,,,,,221,46.99904288,140.9971286,23.49952144,93.99808576,140.9971286,352.4928216
,,,,,,,,222,47.6185504,142.8556512,23.8092752,95.2371008,142.8556512,357.139128
,,,,,,,,223,49.38310272,148.1493082,24.69155136,98.76620544,148.1493082,370.3732704
,,,,,,,,224,51.65231008,154.9569302,25.82615504,103.3046202,154.9569302,387.3923256
,,,,,,,,225,53.06882448,159.2064734,26.53441224,106.137649,159.2064734,398.0161836
,,,,,,,,226,54.51666232,163.549987,27.25833116,109.0333246,163.549987,408.8749674
,,,,,,,,227,55.578178,166.734534,27.789089,111.156356,166.734534,416.836335
,,,,,,,,228,56.30209696,168.9062909,28.15104848,112.6041939,168.9062909,422.2657272
,,,,,,,,229,56.55616464,169.6684939,28.27808232,113.1123293,169.6684939,424.1712348
,,,,,,,,230,56.26729312,168.8018794,28.13364656,112.5345862,168.8018794,422.0046984
,,,,,,,,231,56.08631344,168.2589403,28.04315672,112.1726269,168.2589403,420.6473508
,,,,,,,,232,57.42973984,172.2892195,28.71486992,114.8594797,172.2892195,430.7230488
,,,,,,,,233,60.42982688,181.2894806,30.21491344,120.8596538,181.2894806,453.2237016
,,,,,,,,234,64.25128336,192.7538501,32.12564168,128.5025667,192.7538501,481.8846252
,,,,,,,,235,62.88697472,188.6609242,31.44348736,125.7739494,188.6609242,471.6523104
,,,,,,,,236,61.12938312,183.3881494,30.56469156,122.2587662,183.3881494,458.4703734
,,,,,,,,237,59.1594884,177.4784652,29.5797442,118.3189768,177.4784652,443.696163
,,,,,,,,238,57.2069956,171.6209868,28.6034978,114.4139912,171.6209868,429.052467
,,,,,,,,239,54.82989648,164.4896894,27.41494824,109.659793,164.4896894,411.2242236
,,,,,,,,240,52.000348,156.001044,26.000174,104.000696,156.001044,390.00261
,,,,,,,,241,49.92256152,149.7676846,24.96128076,99.84512304,149.7676846,374.4192114
,,,,,,,,242,48.4294788,145.2884364,24.2147394,96.8589576,145.2884364,363.221091
,,,,,,,,243,47.97006872,143.9102062,23.98503436,95.94013744,143.9102062,359.7755154
,,,,,,,,244,47.71600104,143.1480031,23.85800052,95.43200208,143.1480031,357.8700078
,,,,,,,,245,48.293744,144.881232,24.146872,96.587488,144.881232,362.20308
,,,,,,,,246,49.89819888,149.6945966,24.94909944,99.79639776,149.6945966,374.2364916
,,,,,,,,247,54.238232,162.714696,27.119116,108.476464,162.714696,406.78674
,,,,,,,,248,58.11537456,174.3461237,29.05768728,116.2307491,174.3461237,435.8653092
,,,,,,,,249,59.93561296,179.8068389,29.96780648,119.8712259,179.8068389,449.5170972
,,,,,,,,250,60.62124768,181.863743,30.31062384,121.2424954,181.863743,454.6593576
,,,,,,,,251,59.78943704,179.3683111,29.89471852,119.5788741,179.3683111,448.4207778
,,,,,,,,252,60.2418864,180.7256592,30.1209432,120.4837728,180.7256592,451.814148
,,,,,,,,253,61.5853128,184.7559384,30.7926564,123.1706256,184.7559384,461.889846
,,,,,,,,254,61.84634128,185.5390238,30.92317064,123.6926826,185.5390238,463.8475596
,,,,,,,,255,60.6351692,181.9055076,30.3175846,121.2703384,181.9055076,454.763769
,,,,,,,,256,62.47628992,187.4288698,31.23814496,124.9525798,187.4288698,468.5721744
,,,,,,,,257,64.71069344,194.1320803,32.35534672,129.4213869,194.1320803,485.3302008
,,,,,,,,258,66.52397112,199.5719134,33.26198556,133.0479422,199.5719134,498.9297834
,,,,,,,,259,64.47054728,193.4116418,32.23527364,128.9410946,193.4116418,483.5291046
,,,,,,,,260,63.29417904,189.8825371,31.64708952,126.5883581,189.8825371,474.7063428
,,,,,,,,261,61.0388932,183.1166796,30.5194466,122.0777864,183.1166796,457.791699
,,,,,,,,262,58.79056816,176.3717045,29.39528408,117.5811363,176.3717045,440.9292612
,,,,,,,,263,54.98999392,164.9699818,27.49499696,109.9799878,164.9699818,412.4249544
,,,,,,,,264,51.31471328,153.9441398,25.65735664,102.6294266,153.9441398,384.8603496
,,,,,,,,265,49.90515968,149.715479,24.95257984,99.81031936,149.715479,374.2886976
,,,,,,,,266,48.98981992,146.9694598,24.49490996,97.97963984,146.9694598,367.4236494
,,,,,,,,267,48.48168448,145.4450534,24.24084224,96.96336896,145.4450534,363.6126336
,,,,,,,,268,47.85521624,143.5656487,23.92760812,95.71043248,143.5656487,358.9141218
,,,,,,,,269,48.0884016,144.2652048,24.0442008,96.1768032,144.2652048,360.663012
,,,,,,,,270,50.15574696,150.4672409,25.07787348,100.3114939,150.4672409,376.1681022
,,,,,,,,271,54.06421296,162.1926389,27.03210648,108.1284259,162.1926389,405.4815972
,,,,,,,,272,57.97267904,173.9180371,28.98633952,115.9453581,173.9180371,434.7950928
,,,,,,,,273,60.48551296,181.4565389,30.24275648,120.9710259,181.4565389,453.6413472
,,,,,,,,274,61.94379184,185.8313755,30.97189592,123.8875837,185.8313755,464.5784388
,,,,,,,,275,62.71991648,188.1597494,31.35995824,125.439833,188.1597494,470.3993736
,,,,,,,,276,63.12712088,189.3813626,31.56356044,126.2542418,189.3813626,473.4534066
,,,,,,,,277,63.24545376,189.7363613,31.62272688,126.4909075,189.7363613,474.3409032
,,,,,,,,278,62.65726968,187.971809,31.32863484,125.3145394,187.971809,469.9295226
,,,,,,,,279,62.34403552,187.0321066,31.17201776,124.688071,187.0321066,467.5802664
,,,,,,,,280,62.63986776,187.9196033,31.31993388,125.2797355,187.9196033,469.7990082
,,,,,,,,281,64.97172192,194.9151658,32.48586096,129.9434438,194.9151658,487.2879144
,,,,,,,,282,67.60984944,202.8295483,33.80492472,135.2196989,202.8295483,507.0738708
,,,,,,,,283,66.02627688,198.0788306,33.01313844,132.0525538,198.0788306,495.1970766
,,,,,,,,284,64.0842252,192.2526756,32.0421126,128.1684504,192.2526756,480.631689
,,,,,,,,285,62.54589752,187.6376926,31.27294876,125.091795,187.6376926,469.0942314
,,,,,,,,286,59.78943704,179.3683111,29.89471852,119.5788741,179.3683111,448.4207778
,,,,,,,,287,56.31601848,168.9480554,28.15800924,112.632037,168.9480554,422.3701386
,,,,,,,,288,52.73470808,158.2041242,26.36735404,105.4694162,158.2041242,395.5103106
,,,,,,,,289,50.16618808,150.4985642,25.08309404,100.3323762,150.4985642,376.2464106
,,,,,,,,290,48.82276168,146.468285,24.41138084,97.64552336,146.468285,366.1707126
,,,,,,,,291,47.91438264,143.7431479,23.95719132,95.82876528,143.7431479,359.3578698
,,,,,,,,292,47.36448272,142.0934482,23.68224136,94.72896544,142.0934482,355.2336204
,,,,,,,,293,47.80649088,143.4194726,23.90324544,95.61298176,143.4194726,358.5486816
,,,,,,,,294,49.60932744,148.8279823,24.80466372,99.21865488,148.8279823,372.0699558
,,,,,,,,295,52.89480552,158.6844166,26.44740276,105.789611,158.6844166,396.7110414
,,,,,,,,296,57.24876008,171.7462802,28.62438004,114.4975202,171.7462802,429.3657006
,,,,,,,,297,59.65718264,178.9715479,29.82859132,119.3143653,178.9715479,447.4288698
,,,,,,,,298,60.58644392,181.7593318,30.29322196,121.1728878,181.7593318,454.3983294
,,,,,,,,299,60.92752112,182.7825634,30.46376056,121.8550422,182.7825634,456.9564084
,,,,,,,,300,60.85095272,182.5528582,30.42547636,121.7019054,182.5528582,456.3821454
